timestamp,temperature_c,humidity_pct,ghi_wm2,hour,day_of_week,is_weekend,occupancy_factor,comfort_setpoint_c,hvac_load_kw,indoor_temp_c,previous_setpoint_c,_thermal_version
2024-07-01 11:00:00,37.11,32.0,551.72,11,0,0,0.9,22.0,10.399993006872796,26.475370094621486,22.0,v2.1-heatbalance
2024-07-01 12:00:00,38.25,29.3,588.5,12,0,0,0.9,22.0,12.052469999064389,26.831281573944203,22.0,v2.1-heatbalance
2024-07-01 13:00:00,39.14,26.2,551.72,13,0,0,0.9,22.0,12.546668291412756,27.209283339459553,22.0,v2.1-heatbalance
2024-07-01 14:00:00,39.51,24.6,441.38,14,0,0,0.9,22.0,13.429699837280806,27.578414244528503,22.0,v2.1-heatbalance
2024-07-01 15:00:00,40.33,23.6,257.47,15,0,0,0.9,22.0,13.185470307619754,27.88857180955547,22.0,v2.1-heatbalance
2024-07-01 16:00:00,38.61,24.5,0.0,16,0,0,0.9,22.0,11.468476433596898,28.2004962816234,22.0,v2.1-heatbalance
2024-07-01 17:00:00,41.18,31.6,0.0,17,0,0,0.9,22.0,13.38852918925377,28.25769485137602,22.0,v2.1-heatbalance
2024-07-01 18:00:00,39.35,39.8,0.0,18,0,0,0.15,22.0,9.791512871413742,28.559032034137154,22.0,v2.1-heatbalance
2024-07-01 19:00:00,39.5,36.7,0.0,19,0,0,0.15,22.0,9.843530615798606,28.597316479634184,22.0,v2.1-heatbalance
2024-07-01 20:00:00,38.17,36.9,0.0,20,0,0,0.15,22.0,9.071029837890709,28.64073634174559,22.0,v2.1-heatbalance
2024-07-01 21:00:00,38.51,38.5,0.0,21,0,0,0.15,22.0,8.688556531014905,28.53876830381834,22.0,v2.1-heatbalance
2024-07-01 22:00:00,39.04,41.1,0.0,22,0,0,0.15,22.0,9.110787337908183,28.497665530182516,22.0,v2.1-heatbalance
2024-07-01 23:00:00,37.49,44.0,0.0,23,0,0,0.15,22.0,7.980564762097624,28.520706359910918,22.0,v2.1-heatbalance
2024-07-01 00:00:00,36.62,34.9,0.0,0,0,0,0.15,21.5,7.6541489044700715,23.0,21.5,v2.1-heatbalance
2024-07-01 01:00:00,34.94,41.5,0.0,1,0,0,0.15,21.5,6.961754517567932,24.132896,21.5,v2.1-heatbalance
2024-07-01 02:00:00,33.55,42.3,0.0,2,0,0,0.15,21.5,5.54480533468134,24.800988723199996,21.5,v2.1-heatbalance
2024-07-01 03:00:00,32.35,45.2,0.0,3,0,0,0.15,21.5,4.953895830825317,25.15473086418944,21.5,v2.1-heatbalance
2024-07-01 04:00:00,33.46,46.3,0.0,4,0,0,0.15,21.5,5.804142575774331,25.295257054808836,21.5,v2.1-heatbalance
2024-07-01 05:00:00,33.58,40.9,0.0,5,0,0,0.15,21.5,5.687715491813904,25.51102201491469,21.5,v2.1-heatbalance
2024-07-01 06:00:00,31.68,60.8,0.0,6,0,0,0.15,21.5,5.1426687332621785,25.682611473424938,21.5,v2.1-heatbalance
2024-07-01 07:00:00,32.54,58.1,0.0,7,0,0,0.15,21.5,4.447975373517691,25.617930401155714,21.5,v2.1-heatbalance
2024-07-01 08:00:00,33.48,47.9,0.0,8,0,0,0.9,21.5,7.8492761236726425,25.656806152534305,21.5,v2.1-heatbalance
2024-07-01 09:00:00,34.45,43.3,257.47,9,0,0,0.9,21.5,8.726789842804113,25.780295107953357,21.5,v2.1-heatbalance
2024-07-01 10:00:00,35.15,35.9,441.38,10,0,0,0.9,21.5,8.839654283387873,25.969354143799123,21.5,v2.1-heatbalance
2024-07-01 11:00:00,37.11,32.0,551.72,11,0,0,0.9,21.5,10.761702342793322,26.179666583096314,21.5,v2.1-heatbalance
2024-07-01 12:00:00,38.25,29.3,588.5,12,0,0,0.9,21.5,11.686246786417358,26.532697538224795,21.5,v2.1-heatbalance
2024-07-01 13:00:00,39.14,26.2,551.72,13,0,0,0.9,21.5,12.607735856676081,26.90857002025577,21.5,v2.1-heatbalance
2024-07-01 14:00:00,39.51,24.6,441.38,14,0,0,0.9,21.5,13.242075404939898,27.276126958973066,21.5,v2.1-heatbalance
2024-07-01 15:00:00,40.33,23.6,257.47,15,0,0,0.9,21.5,13.216565171411963,27.58512104807289,21.5,v2.1-heatbalance
2024-07-01 16:00:00,38.61,24.5,0.0,16,0,0,0.9,21.5,11.22101852763244,27.896185478735482,21.5,v2.1-heatbalance
2024-07-01 17:00:00,41.18,31.6,0.0,17,0,0,0.9,21.5,13.698815047407406,27.95274830588127,21.5,v2.1-heatbalance
2024-07-01 18:00:00,39.35,39.8,0.0,18,0,0,0.15,21.5,10.127948896323316,28.253615547707433,21.5,v2.1-heatbalance
2024-07-01 19:00:00,39.5,36.7,0.0,19,0,0,0.15,21.5,9.539519163063533,28.291552612865335,21.5,v2.1-heatbalance
2024-07-01 20:00:00,38.17,36.9,0.0,20,0,0,0.15,21.5,8.559573006968613,28.334715691430056,21.5,v2.1-heatbalance
2024-07-01 21:00:00,38.51,38.5,0.0,21,0,0,0.15,21.5,9.314560713269513,28.232557839105098,21.5,v2.1-heatbalance
2024-07-01 22:00:00,39.04,41.1,0.0,22,0,0,0.15,21.5,9.438036530405748,28.19131475466649,21.5,v2.1-heatbalance
2024-07-01 23:00:00,37.49,44.0,0.0,23,0,0,0.15,21.5,8.614923070264592,28.21425186664947,21.5,v2.1-heatbalance
2024-07-01 00:00:00,36.62,34.9,0.0,0,0,0,0.15,23.0,6.597423164230126,23.0,23.0,v2.1-heatbalance
2024-07-01 01:00:00,34.94,41.5,0.0,1,0,0,0.15,23.0,5.964166298700685,24.372896,23.0,v2.1-heatbalance
2024-07-01 02:00:00,33.55,42.3,0.0,2,0,0,0.15,23.0,4.665490110694585,25.218396723199998,23.0,v2.1-heatbalance
2024-07-01 03:00:00,32.35,45.2,0.0,3,0,0,0.15,23.0,4.452127826196366,25.70327885778944,23.0,v2.1-heatbalance
2024-07-01 04:00:00,33.46,46.3,0.0,4,0,0,0.15,23.0,4.961336648528084,25.94074373167795,23.0,v2.1-heatbalance
2024-07-01 05:00:00,33.58,40.9,0.0,5,0,0,0.15,23.0,4.692105298668809,26.22816576645634,23.0,v2.1-heatbalance
2024-07-01 06:00:00,31.68,60.8,0.0,6,0,0,0.15,23.0,3.643095455566072,26.452724134564527,23.0,v2.1-heatbalance
2024-07-01 07:00:00,32.54,58.1,0.0,7,0,0,0.15,23.0,4.8452621609302575,26.427197680270098,23.0,v2.1-heatbalance
2024-07-01 08:00:00,33.48,47.9,0.0,8,0,0,0.9,23.0,7.370477452022055,26.495016525255657,23.0,v2.1-heatbalance
2024-07-01 09:00:00,34.45,43.3,257.47,9,0,0,0.9,21.5,8.707914689330847,26.639900215468984,23.0,v2.1-heatbalance
2024-07-01 10:00:00,35.15,35.9,441.38,10,0,0,0.9,21.5,9.667209985788853,26.604774239274672,21.5,v2.1-heatbalance
2024-07-01 11:00:00,37.11,32.0,551.72,11,0,0,0.9,21.5,11.532288287343478,26.64936911767184,21.5,v2.1-heatbalance
2024-07-01 12:00:00,38.25,29.3,588.5,12,0,0,0.9,22.5,10.693818392605419,26.879901651783022,21.5,v2.1-heatbalance
2024-07-01 13:00:00,39.14,26.2,551.72,13,0,0,0.9,22.5,11.630674944636507,27.32522330099801,22.5,v2.1-heatbalance
2024-07-01 14:00:00,39.51,24.6,441.38,14,0,0,0.9,24.0,11.153332275514904,27.74411706409773,22.5,v2.1-heatbalance
2024-07-01 15:00:00,40.33,23.6,257.47,15,0,0,0.9,24.0,12.42380661623468,28.33105933378104,24.0,v2.1-heatbalance
2024-07-01 16:00:00,38.61,24.5,0.0,16,0,0,0.9,24.0,10.386561578206832,28.847583059530947,24.0,v2.1-heatbalance
2024-07-01 17:00:00,41.18,31.6,0.0,17,0,0,0.9,24.0,12.588766580521156,29.056021397605278,24.0,v2.1-heatbalance
2024-07-01 18:00:00,39.35,39.8,0.0,18,0,0,0.15,24.0,8.05874177622684,29.469155017109824,24.0,v2.1-heatbalance
2024-07-01 19:00:00,39.5,36.7,0.0,19,0,0,0.15,23.0,8.753972841232603,29.59007938864758,24.0,v2.1-heatbalance
2024-07-01 20:00:00,38.17,36.9,0.0,20,0,0,0.15,23.0,8.32285605863889,29.534586684088293,23.0,v2.1-heatbalance
2024-07-01 21:00:00,38.51,38.5,0.0,21,0,0,0.15,23.0,8.413173653522461,29.359502476878063,23.0,v2.1-heatbalance
2024-07-01 22:00:00,39.04,41.1,0.0,22,0,0,0.15,23.0,8.96388122903042,29.264352230908262,23.0,v2.1-heatbalance
2024-07-01 23:00:00,37.49,44.0,0.0,23,0,0,0.15,23.0,7.611904060331905,29.247441169087388,23.0,v2.1-heatbalance
2024-07-01 00:00:00,36.62,34.9,0.0,0,0,0,0.15,23.0,6.6995498456176,23.0,23.0,v2.1-heatbalance
2024-07-01 01:00:00,34.94,41.5,0.0,1,0,0,0.15,23.0,5.7739257015861245,24.372896,23.0,v2.1-heatbalance
2024-07-01 02:00:00,33.55,42.3,0.0,2,0,0,0.15,23.0,5.299986036788534,25.218396723199998,23.0,v2.1-heatbalance
2024-07-01 03:00:00,32.35,45.2,0.0,3,0,0,0.15,23.0,4.738810352652825,25.70327885778944,23.0,v2.1-heatbalance
2024-07-01 04:00:00,33.46,46.3,0.0,4,0,0,0.15,23.0,4.468122955518069,25.94074373167795,23.0,v2.1-heatbalance
2024-07-01 05:00:00,33.58,40.9,0.0,5,0,0,0.15,23.0,4.331123127735955,26.22816576645634,23.0,v2.1-heatbalance
2024-07-01 06:00:00,31.68,60.8,0.0,6,0,0,0.15,23.0,4.540923626498141,26.452724134564527,23.0,v2.1-heatbalance
2024-07-01 07:00:00,32.54,58.1,0.0,7,0,0,0.15,23.0,5.020953781225804,26.427197680270098,23.0,v2.1-heatbalance
2024-07-01 08:00:00,33.48,47.9,0.0,8,0,0,0.9,23.0,7.136092728968679,26.495016525255657,23.0,v2.1-heatbalance
2024-07-01 09:00:00,34.45,43.3,257.47,9,0,0,0.9,21.5,8.414770395616442,26.639900215468984,23.0,v2.1-heatbalance
2024-07-01 10:00:00,35.15,35.9,441.38,10,0,0,0.9,21.5,9.735534801064539,26.604774239274672,21.5,v2.1-heatbalance
2024-07-01 11:00:00,37.11,32.0,551.72,11,0,0,0.9,21.5,11.463275066493907,26.64936911767184,21.5,v2.1-heatbalance
2024-07-01 12:00:00,38.25,29.3,588.5,12,0,0,0.9,22.5,12.121234721337602,26.879901651783022,21.5,v2.1-heatbalance
2024-07-01 13:00:00,39.14,26.2,551.72,13,0,0,0.9,22.5,12.33520263633818,27.32522330099801,22.5,v2.1-heatbalance
2024-07-01 14:00:00,39.51,24.6,441.38,14,0,0,0.9,24.5,11.062709585223175,27.74411706409773,22.5,v2.1-heatbalance
2024-07-01 15:00:00,40.33,23.6,257.47,15,0,0,0.9,24.5,11.31550547372161,28.411059333781044,24.5,v2.1-heatbalance
2024-07-01 16:00:00,38.61,24.5,0.0,16,0,0,0.9,24.5,10.02843641560711,28.986719059530948,24.5,v2.1-heatbalance
2024-07-01 17:00:00,41.18,31.6,0.0,17,0,0,0.9,24.5,11.93220492290724,29.238870728805278,24.5,v2.1-heatbalance
2024-07-01 18:00:00,39.35,39.8,0.0,18,0,0,0.15,24.5,7.839473500354821,29.68431724273286,24.5,v2.1-heatbalance
2024-07-01 19:00:00,39.5,36.7,0.0,19,0,0,0.15,23.0,9.884048295856013,29.82912730582813,24.5,v2.1-heatbalance
2024-07-01 20:00:00,38.17,36.9,0.0,20,0,0,0.15,23.0,8.805910972404389,29.711290904468157,23.0,v2.1-heatbalance
2024-07-01 21:00:00,38.51,38.5,0.0,21,0,0,0.15,23.0,8.801591104199813,29.490122236582863,23.0,v2.1-heatbalance
2024-07-01 22:00:00,39.04,41.1,0.0,22,0,0,0.15,23.0,8.4579467921814,29.36090635728205,23.0,v2.1-heatbalance
2024-07-01 23:00:00,37.49,44.0,0.0,23,0,0,0.15,23.0,7.982766858188123,29.31881397930289,23.0,v2.1-heatbalance
2024-07-01 00:00:00,36.62,34.9,0.0,0,0,0,0.15,23.0,6.826068784682746,23.0,23.0,v2.1-heatbalance
2024-07-01 01:00:00,34.94,41.5,0.0,1,0,0,0.15,23.0,5.873474990340755,24.372896,23.0,v2.1-heatbalance
2024-07-01 02:00:00,33.55,42.3,0.0,2,0,0,0.15,23.0,5.465150294074132,25.218396723199998,23.0,v2.1-heatbalance
2024-07-01 03:00:00,32.35,45.2,0.0,3,0,0,0.15,23.0,4.678737353973707,25.70327885778944,23.0,v2.1-heatbalance
2024-07-01 04:00:00,33.46,46.3,0.0,4,0,0,0.15,23.0,5.294083136261706,25.94074373167795,23.0,v2.1-heatbalance
2024-07-01 05:00:00,33.58,40.9,0.0,5,0,0,0.15,23.0,5.340584321285529,26.22816576645634,23.0,v2.1-heatbalance
2024-07-01 06:00:00,31.68,60.8,0.0,6,0,0,0.15,23.0,4.30958973012085,26.452724134564527,23.0,v2.1-heatbalance
2024-07-01 07:00:00,32.54,58.1,0.0,7,0,0,0.15,23.0,3.9809861031841622,26.427197680270098,23.0,v2.1-heatbalance
2024-07-01 08:00:00,33.48,47.9,0.0,8,0,0,0.9,23.0,7.522578162892041,26.495016525255657,23.0,v2.1-heatbalance
2024-07-01 09:00:00,34.45,43.3,257.47,9,0,0,0.9,21.5,8.871045602310218,26.639900215468984,23.0,v2.1-heatbalance
2024-07-01 10:00:00,35.15,35.9,441.38,10,0,0,0.9,21.5,9.252928278538011,26.604774239274672,21.5,v2.1-heatbalance
2024-07-01 11:00:00,37.11,32.0,551.72,11,0,0,0.9,21.5,11.726117504026512,26.64936911767184,21.5,v2.1-heatbalance
2024-07-01 12:00:00,38.25,29.3,588.5,12,0,0,0.9,22.5,12.097225007795588,26.879901651783022,21.5,v2.1-heatbalance
2024-07-01 13:00:00,39.14,26.2,551.72,13,0,0,0.9,22.5,12.630225696206136,27.32522330099801,22.5,v2.1-heatbalance
2024-07-01 14:00:00,39.51,24.6,441.38,14,0,0,0.9,25.0,10.998603023777648,27.74411706409773,22.5,v2.1-heatbalance
2024-07-01 15:00:00,40.33,23.6,257.47,15,0,0,0.9,25.0,11.816527162003487,28.491059333781042,25.0,v2.1-heatbalance
2024-07-01 16:00:00,38.61,24.5,0.0,16,0,0,0.9,25.0,9.765419406070322,29.125855059530945,25.0,v2.1-heatbalance
2024-07-01 17:00:00,41.18,31.6,0.0,17,0,0,0.9,25.0,11.824668639088662,29.421720060005274,25.0,v2.1-heatbalance
2024-07-01 18:00:00,39.35,39.8,0.0,18,0,0,0.15,25.0,7.548981457137099,29.8994794683559,25.0,v2.1-heatbalance
2024-07-01 19:00:00,39.5,36.7,0.0,19,0,0,0.15,23.0,9.327104195105035,30.06817522300868,25.0,v2.1-heatbalance
2024-07-01 20:00:00,38.17,36.9,0.0,20,0,0,0.15,23.0,8.217217880520892,29.887995124848015,23.0,v2.1-heatbalance
2024-07-01 21:00:00,38.51,38.5,0.0,21,0,0,0.15,23.0,7.959242251323707,29.620741996287652,23.0,v2.1-heatbalance
2024-07-01 22:00:00,39.04,41.1,0.0,22,0,0,0.15,23.0,8.770747231265403,29.45746048365583,23.0,v2.1-heatbalance
2024-07-01 23:00:00,37.49,44.0,0.0,23,0,0,0.15,23.0,7.6615259348614035,29.39018678951839,23.0,v2.1-heatbalance
2024-07-01 00:00:00,36.62,34.9,0.0,0,0,0,0.15,23.0,7.231345949684105,23.0,23.0,v2.1-heatbalance
2024-07-01 01:00:00,34.94,41.5,0.0,1,0,0,0.15,23.0,6.03155868684903,24.372896,23.0,v2.1-heatbalance
2024-07-01 02:00:00,33.55,42.3,0.0,2,0,0,0.15,23.0,5.031773354290823,25.218396723199998,23.0,v2.1-heatbalance
2024-07-01 03:00:00,32.35,45.2,0.0,3,0,0,0.15,23.0,4.543433012402639,25.70327885778944,23.0,v2.1-heatbalance
2024-07-01 04:00:00,33.46,46.3,0.0,4,0,0,0.15,23.0,5.050552485891658,25.94074373167795,23.0,v2.1-heatbalance
2024-07-01 05:00:00,33.58,40.9,0.0,5,0,0,0.15,23.0,5.0466472274268135,26.22816576645634,23.0,v2.1-heatbalance
2024-07-01 06:00:00,31.68,60.8,0.0,6,0,0,0.15,23.0,3.8114632182342127,26.452724134564527,23.0,v2.1-heatbalance
2024-07-01 07:00:00,32.54,58.1,0.0,7,0,0,0.15,23.0,4.552381841421701,26.427197680270098,23.0,v2.1-heatbalance
2024-07-01 08:00:00,33.48,47.9,0.0,8,0,0,0.9,23.0,7.232176395969967,26.495016525255657,23.0,v2.1-heatbalance
2024-07-01 09:00:00,34.45,43.3,257.47,9,0,0,0.9,22.0,8.385843283495833,26.639900215468984,23.0,v2.1-heatbalance
2024-07-01 10:00:00,35.15,35.9,441.38,10,0,0,0.9,22.0,9.638743306827298,26.684774239274674,22.0,v2.1-heatbalance
2024-07-01 11:00:00,37.11,32.0,551.72,11,0,0,0.9,22.0,11.023496804352364,26.78850511767184,22.0,v2.1-heatbalance
2024-07-01 12:00:00,38.25,29.3,588.5,12,0,0,0.9,22.5,10.882270814113651,27.062750982983022,22.0,v2.1-heatbalance
2024-07-01 13:00:00,39.14,26.2,551.72,13,0,0,0.9,22.5,12.12338739114326,27.460385526621053,22.5,v2.1-heatbalance
2024-07-01 14:00:00,39.51,24.6,441.38,14,0,0,0.9,24.0,11.833690588933262,27.844028981278285,22.5,v2.1-heatbalance
2024-07-01 15:00:00,40.33,23.6,257.47,15,0,0,0.9,24.0,12.289851941635495,28.404914222960908,24.0,v2.1-heatbalance
2024-07-01 16:00:00,38.61,24.5,0.0,16,0,0,0.9,24.0,10.651393954813818,28.9021765936127,24.0,v2.1-heatbalance
2024-07-01 17:00:00,41.18,31.6,0.0,17,0,0,0.9,24.0,12.337613852202441,29.096376937998507,24.0,v2.1-heatbalance
2024-07-01 18:00:00,39.35,39.8,0.0,18,0,0,0.15,24.0,8.164661193690439,29.498985832568497,24.0,v2.1-heatbalance
2024-07-01 19:00:00,39.5,36.7,0.0,19,0,0,0.15,23.0,8.768468946955645,29.612130327434635,24.0,v2.1-heatbalance
2024-07-01 20:00:00,38.17,36.9,0.0,20,0,0,0.15,23.0,8.288114873659392,29.550886738039683,23.0,v2.1-heatbalance
2024-07-01 21:00:00,38.51,38.5,0.0,21,0,0,0.15,23.0,8.526558462453732,29.37155147675893,23.0,v2.1-heatbalance
2024-07-01 22:00:00,39.04,41.1,0.0,22,0,0,0.15,23.0,9.223165398134778,29.273258851620202,23.0,v2.1-heatbalance
2024-07-01 23:00:00,37.49,44.0,0.0,23,0,0,0.15,23.0,8.063127983820069,29.254024943117653,23.0,v2.1-heatbalance
2024-07-01 00:00:00,36.62,34.9,0.0,0,0,0,0.15,23.0,6.55591951157257,23.0,23.0,v2.1-heatbalance
2024-07-01 01:00:00,34.94,41.5,0.0,1,0,0,0.15,23.0,5.283111964268032,24.372896,23.0,v2.1-heatbalance
2024-07-01 02:00:00,33.55,42.3,0.0,2,0,0,0.15,23.0,4.916080141654995,25.218396723199998,23.0,v2.1-heatbalance
2024-07-01 03:00:00,32.35,45.2,0.0,3,0,0,0.15,23.0,4.532388372155944,25.70327885778944,23.0,v2.1-heatbalance
2024-07-01 04:00:00,33.46,46.3,0.0,4,0,0,0.15,23.0,4.964349017668897,25.94074373167795,23.0,v2.1-heatbalance
